ID,Start_Time,Start_Lat,Start_Lng,City,State,Temperature(F),Year,Month,Hour,Day_of_Week
A-419011,2017-04-25 19:12:58,43.039967,-83.638046,Flint,MI,70.0,2017,4,19,Tuesday
A-5231112,2023-01-28 08:59:00,39.878806,-121.970984,Chico,CA,41.0,2023,1,8,Saturday
A-2197488,2019-04-01 16:12:16,38.496029,-121.403961,Sacramento,CA,66.0,2019,4,16,Monday
A-2737471,2018-06-01 18:35:20,32.123203000000004,-110.934669,Tucson,AZ,93.0,2018,6,18,Friday
A-5046817,2022-04-01 13:16:45,33.526998,-80.797903,Orangeburg,SC,70.0,2022,4,13,Friday
A-6403975,2021-02-22 14:02:25,38.95392537098429,-77.37367272340119,Herndon,VA,35.0,2021,2,14,Monday
A-993190,2021-06-23 16:04:29,36.154209,-86.788338,Nashville,TN,84.0,2021,6,16,Wednesday
A-7141563,2020-03-26 23:41:10,34.19869,-117.41747,San Bernardino,CA,49.0,2020,3,23,Thursday
A-1996338,2019-07-31 18:01:18,40.063499,-75.13575,Elkins Park,PA,76.0,2019,7,18,Wednesday
A-4083260,2022-03-17 17:41:30,38.810838,-77.245747,Annandale,VA,59.0,2022,3,17,Thursday
A-6561403,2021-01-22 03:11:30,38.352757,-85.754368,Sellersburg,IN,38.0,2021,1,3,Friday
A-7757851,2019-07-12 05:40:28,39.134181,-94.49884,Kansas City,MO,69.0,2019,7,5,Friday
A-718128,2022-02-08 07:12:31,35.44986,-97.72464,Yukon,OK,32.0,2022,2,7,Tuesday
A-607683,2022-05-29 14:37:15,40.116264,-86.514732,Thorntown,IN,80.0,2022,5,14,Sunday
A-1436383,2020-08-25 10:23:14,35.781059,-78.634781,Raleigh,NC,84.0,2020,8,10,Tuesday
A-6137792,2021-12-16 18:55:00,38.695326,-77.754582,Warrenton,VA,63.0,2021,12,18,Thursday
A-3018816,2018-02-18 09:54:59,29.575974,-90.691788,Houma,LA,71.6,2018,2,9,Sunday
A-4993967,2022-02-25 01:02:07,39.75674271564599,-74.88278031313473,Atco,NJ,33.0,2022,2,1,Friday
A-665376,2022-03-24 16:12:45,42.330212,-71.044067,South Boston,MA,43.0,2022,3,16,Thursday
A-6946119,2020-11-08 04:50:00,34.086917,-117.686265,Montclair,CA,,2020,11,4,Sunday
A-6261699,2021-05-04 14:51:38,30.414249,-91.109577,Baton Rouge,LA,85.0,2021,5,14,Tuesday
A-3030243,2018-02-23 07:13:23,34.833031,-82.296837,Greenville,SC,63.0,2018,2,7,Friday
A-5061864,2022-12-28 18:32:04,25.899382,-80.227447,Opa Locka,FL,69.0,2022,12,18,Wednesday
A-6369857,2021-01-22 00:27:00,33.661593,-86.83075799999997,Gardendale,AL,47.0,2021,1,0,Friday
A-6228363,2021-03-29 10:37:00,37.51624,-77.81964599999998,Powhatan,VA,53.0,2021,3,10,Monday
A-2635354,2018-08-09 20:42:04,41.097214,-73.926651,Nyack,NY,73.9,2018,8,20,Thursday
A-7081301,2020-06-11 11:22:28,33.591190000000005,-112.11679,Phoenix,AZ,94.0,2020,6,11,Thursday
A-5551113,2021-11-05 17:07:35,28.005919,-80.635887,Palm Bay,FL,74.0,2021,11,17,Friday
A-3483355,2016-10-13 11:31:52,41.808164,-88.018211,Downers Grove,IL,52.0,2016,10,11,Thursday
A-935568,2021-08-16 06:00:30,37.782162,-121.5308,Tracy,CA,61.0,2021,8,6,Monday
A-6758800,2020-11-20 13:19:30,38.838776,-77.43230600000003,Centreville,VA,62.0,2020,11,13,Friday
A-203920,2016-11-04 19:41:01,40.78355,-74.047569,Secaucus,NJ,52.0,2016,11,19,Friday
A-4621769,2022-11-02 23:27:00,30.516436,-91.170088,Baton Rouge,LA,62.0,2022,11,23,Wednesday
A-6548307,2021-02-18 10:13:00,40.78354,-73.616188,Old Westbury,NY,26.0,2021,2,10,Thursday
A-1473275,2020-05-18 10:45:18,36.180222,-86.81450699999998,Nashville,TN,74.0,2020,5,10,Monday
A-4103310,2022-02-03 12:02:21,35.82295060140694,-94.18784022286324,Winslow,AR,18.0,2022,2,12,Thursday
A-4327418,2022-09-25 21:27:30,40.773023,-73.94461,New York,NY,63.0,2022,9,21,Sunday
A-7244271,2020-01-30 17:44:00,33.904357,-117.460408,Riverside,CA,71.0,2020,1,17,Thursday
A-1697916,2019-12-05 18:09:29,33.866116,-117.998024,Buena Park,CA,62.0,2019,12,18,Thursday
A-6253261,2021-12-01 22:28:59,40.718655,-111.842118,Salt Lake City,UT,37.0,2021,12,22,Wednesday
A-6748889,2020-09-26 19:19:30,42.485639,-83.08373399999998,Warren,MI,76.0,2020,9,19,Saturday
A-2178914,2019-04-20 18:58:47,35.856049,-78.566788,Raleigh,NC,52.0,2019,4,18,Saturday
A-5173286,2023-01-13 09:23:00,28.37537,-81.309432,Orlando,FL,64.0,2023,1,9,Friday
A-1422915,2020-08-13 10:55:39,37.77450200000001,-122.232132,Oakland,CA,73.0,2020,8,10,Thursday
A-3111135,2017-12-06 17:07:44,29.637161,-95.530853,Missouri City,TX,42.1,2017,12,17,Wednesday
A-1993392,2019-07-29 16:20:33,30.369011,-97.892471,Austin,TX,98.0,2019,7,16,Monday
A-5608654,2021-11-28 20:59:30,37.072647,-79.946526,Boones Mill,VA,48.0,2021,11,20,Sunday
A-6530773,2021-02-07 06:22:16,45.139124,-122.892586,Woodburn,OR,41.0,2021,2,6,Sunday
A-3387510,2017-08-18 15:43:12,32.177966999999995,-110.926399,Tucson,AZ,96.8,2017,8,15,Friday
A-3053182,2018-01-08 12:25:37,33.442196,-112.073792,Phoenix,AZ,73.0,2018,1,12,Monday
A-422273,2017-04-26 10:50:03,40.849606,-73.942635,New York,NY,57.0,2017,4,10,Wednesday
A-2928917,2018-03-06 15:13:07,35.176811,-80.756569,Charlotte,NC,43.0,2018,3,15,Tuesday
A-5196191,2023-01-24 17:35:00,33.823745,-117.923469,Anaheim,CA,60.0,2023,1,17,Tuesday
A-2089855,2019-05-08 16:36:59,35.31118,-80.712242,Charlotte,NC,81.0,2019,5,16,Wednesday
A-7438719,2019-02-01 17:18:47,47.30286,-122.25624,Pacific,WA,50.0,2019,2,17,Friday
A-7243643,2020-01-30 20:35:53,45.69066,-120.75871,Wasco,OR,43.0,2020,1,20,Thursday
A-2702754,2018-07-13 16:51:03,34.958298,-80.82785799999998,Fort Mill,SC,86.0,2018,7,16,Friday
A-1507121,2020-06-16 04:44:00,41.493401,-81.684372,Cleveland,OH,60.0,2020,6,4,Tuesday
A-869107,2021-10-08 07:44:12,33.717449,-78.927048,Myrtle Beach,SC,71.0,2021,10,7,Friday
A-3646163,2017-07-25 16:35:02,35.18421,-80.80764,Charlotte,NC,93.0,2017,7,16,Tuesday
A-1657930,2020-02-19 19:02:36,37.327782,-121.874977,San Jose,CA,56.0,2020,2,19,Wednesday
A-1695866,2019-12-05 14:22:23,38.819473,-76.91748,Suitland,MD,46.0,2019,12,14,Thursday
A-2905710,2018-04-24 19:39:42,34.070271000000005,-80.913963,Columbia,SC,71.1,2018,4,19,Tuesday
A-1542549,2020-03-26 12:22:37,33.914379,-118.230743,Compton,CA,58.0,2020,3,12,Thursday
A-6981565,2020-05-26 19:33:17,25.78299,-80.32083,Miami,FL,73.0,2020,5,19,Tuesday
A-2145627,2019-04-03 06:25:03,32.883579,-80.019722,Charleston,SC,38.0,2019,4,6,Wednesday
A-330298,2017-02-03 17:45:20,40.094692,-75.362854,King Of Prussia,PA,30.2,2017,2,17,Friday
A-2068851,2019-06-24 13:12:12,34.014309000000004,-81.779198,Saluda,SC,88.0,2019,6,13,Monday
A-3478775,2016-09-27 18:12:08,42.37797,-83.22309,Detroit,MI,66.9,2016,9,18,Tuesday
A-2413543,2018-12-24 18:01:40,35.2882,-80.79974399999998,Charlotte,NC,46.4,2018,12,18,Monday
A-6842500,2020-12-28 12:51:00,36.54119,-119.295877,Orosi,CA,58.0,2020,12,12,Monday
A-2369496,2019-01-30 17:15:15,44.966362,-93.226807,Minneapolis,MN,-14.1,2019,1,17,Wednesday
A-3828934,2022-01-13 12:47:00,42.377298,-83.038588,Detroit,MI,36.0,2022,1,12,Thursday
A-4485827,2022-12-03 21:58:00,34.886098,-118.903005,Lebec,CA,46.0,2022,12,21,Saturday
A-3221223,2017-10-03 07:59:35,33.518162,-86.797791,Birmingham,AL,69.1,2017,10,7,Tuesday
A-5723189,2021-11-18 09:00:56,46.37508273102581,-105.86808800646844,Miles City,MT,21.0,2021,11,9,Thursday
A-2037251,2019-06-06 15:44:32,33.580765,-86.708115,Birmingham,AL,74.0,2019,6,15,Thursday
A-5567744,2021-12-28 22:46:00,28.564052,-81.37264300000002,Orlando,FL,69.0,2021,12,22,Tuesday
A-6703262,2020-09-23 13:36:30,41.337701,-72.978605,New Haven,CT,78.0,2020,9,13,Wednesday
A-1982345,2019-07-23 20:43:11,35.194901,-80.872566,Charlotte,NC,69.0,2019,7,20,Tuesday
A-3638722,2017-06-23 17:57:33,47.463759,-122.245592,Seattle,WA,80.1,2017,6,17,Friday
A-2499905,2018-10-05 10:24:47,42.958908,-85.67147800000002,Grand Rapids,MI,46.9,2018,10,10,Friday
A-7374321,2019-11-08 19:44:03,32.48331,-93.77498,Shreveport,LA,42.0,2019,11,19,Friday
A-1423490,2020-08-14 05:22:35,36.803749,-76.43006899999997,Chesapeake,VA,78.0,2020,8,5,Friday
A-1567138,2020-04-26 23:05:52,37.795197,-122.208199,Oakland,CA,57.0,2020,4,23,Sunday
A-7176843,2020-04-14 01:08:14,38.01214,-121.8678,Pittsburg,CA,53.0,2020,4,1,Tuesday
A-1148265,2021-02-18 11:39:11,32.311665000000005,-86.222656,Montgomery,AL,48.0,2021,2,11,Thursday
A-2382872,2018-12-06 13:36:47,30.39732,-97.984711,Leander,TX,54.0,2018,12,13,Thursday
A-2215767,2019-03-12 09:08:21,34.006882,-117.964241,Hacienda Heights,CA,53.6,2019,3,9,Tuesday
A-559214,2022-07-21 16:13:59,39.733559,-84.205025,Dayton,OH,88.0,2022,7,16,Thursday
A-66776,2016-10-24 19:56:25,34.064163,-117.297058,Colton,CA,62.6,2016,10,19,Monday
A-2065486,2019-06-21 14:54:20,42.038681,-88.281021,Elgin,IL,72.0,2019,6,14,Friday
A-1761540,2019-10-17 06:55:34,33.638649,-112.329117,Sun City West,AZ,65.0,2019,10,6,Thursday
A-7578473,2018-05-02 15:41:58,36.74513,-119.82089,Fresno,CA,75.9,2018,5,15,Wednesday
A-265697,2016-12-20 12:41:51,29.732071,-95.436386,Houston,TX,55.4,2016,12,12,Tuesday
A-230473,2016-12-12 05:47:16,40.018559,-75.73674799999998,Downingtown,PA,37.0,2016,12,5,Monday
A-2797432,2018-05-02 07:22:29,35.217106,-80.79174,Charlotte,NC,55.9,2018,5,7,Wednesday
A-5967886,2021-12-07 11:22:00,34.261677,-109.989403,Show Low,AZ,48.0,2021,12,11,Tuesday
A-3353886,2017-08-03 11:54:06,39.761513,-84.194214,Dayton,OH,79.9,2017,8,11,Thursday
A-986148,2021-06-29 04:29:55,29.438513,-98.475098,San Antonio,TX,74.0,2021,6,4,Tuesday
A-1674333,2020-01-01 04:40:55,35.812759,-78.738106,Raleigh,NC,41.0,2020,1,4,Wednesday
A-5482824,2021-07-12 11:52:29,36.153162,-86.854923,Nashville,TN,81.0,2021,7,11,Monday
A-6682450,2020-12-10 21:03:00,34.163655,-118.472656,Sherman Oaks,CA,56.0,2020,12,21,Thursday
A-231717,2016-12-19 09:16:39,40.193695,-75.527557,Royersford,PA,21.9,2016,12,9,Monday
A-3040187,2018-01-02 09:25:36,41.002571,-73.69158900000002,Rye,NY,12.0,2018,1,9,Tuesday
A-6283217,2021-04-18 18:13:30,30.085639,-97.820767,Buda,TX,64.0,2021,4,18,Sunday
A-1611477,2020-01-24 11:47:26,36.561829,-119.790962,Fresno,CA,53.0,2020,1,11,Friday
A-3254960,2017-10-19 12:16:51,37.404137,-77.67041,Chesterfield,VA,,2017,10,12,Thursday
A-1217784,2020-12-23 05:24:31,35.120059999999995,-89.70343000000004,Eads,TN,50.0,2020,12,5,Wednesday
A-6072102,2021-10-20 15:07:00,41.759092,-87.886986,La Grange,IL,72.0,2021,10,15,Wednesday
A-3854480,2022-02-17 11:57:00,37.552138,-120.847063,Hughson,CA,60.0,2022,2,11,Thursday
A-3810310,2022-09-17 23:12:36,39.019419,-77.043951,Silver Spring,MD,62.0,2022,9,23,Saturday
A-4480958,2022-03-11 00:25:13,40.2256143091191,-74.16212439501683,Farmingdale,NJ,33.0,2022,3,0,Friday
A-493277,2017-07-26 06:30:23,38.246796,-122.627808,Petaluma,CA,57.2,2017,7,6,Wednesday
A-520680,2022-08-31 17:01:30,35.205669,-80.72608199999998,Charlotte,NC,89.0,2022,8,17,Wednesday
A-2427908,2018-11-02 16:07:57,35.014263,-85.251938,Chattanooga,TN,50.0,2018,11,16,Friday
A-2528212,2018-10-18 16:11:04,39.764896,-105.14296000000002,Golden,CO,66.2,2018,10,16,Thursday
A-6266195,2021-12-10 18:27:27,39.420309,-77.46960200000002,Frederick,MD,46.0,2021,12,18,Friday
A-153293,2016-09-20 09:05:55,33.518944,-82.060783,Augusta,GA,73.9,2016,9,9,Tuesday
A-1135458,2021-03-01 08:29:50,41.846642,-87.639595,Chicago,IL,29.0,2021,3,8,Monday
A-5202576,2022-09-13 10:38:00,35.55022800000001,-85.127723,Pikeville,TN,69.0,2022,9,10,Tuesday
A-5902338,2021-11-20 17:24:30,33.861255,-117.924344,Fullerton,CA,57.0,2021,11,17,Saturday
A-1478847,2020-05-22 06:12:18,35.536743,-97.578812,Oklahoma City,OK,60.0,2020,5,6,Friday
A-4237289,2022-08-26 22:48:11,33.375487,-79.21396899999998,Georgetown,SC,73.0,2022,8,22,Friday
A-7448852,2019-02-17 09:18:41,45.6623,-121.90067,Stevenson,WA,38.0,2019,2,9,Sunday
A-1777300,2019-10-25 08:05:21,39.702251,-84.30908199999998,Dayton,OH,49.0,2019,10,8,Friday
A-230549,2016-12-12 09:11:38,40.557041,-75.99807,Hamburg,PA,35.1,2016,12,9,Monday
A-1497371,2020-06-07 07:31:40,30.248978,-81.593239,Jacksonville,FL,75.0,2020,6,7,Sunday
A-2577625,2018-09-11 11:43:18,29.60578,-95.476997,Houston,TX,79.0,2018,9,11,Tuesday
A-3773054,2022-12-06 20:00:00,38.678185,-121.20606399999998,Orangevale,CA,45.0,2022,12,20,Tuesday
A-5028657,2023-01-04 03:27:10,44.961724,-92.7735,Lakeland,MN,32.0,2023,1,3,Wednesday
A-7027386,2020-05-13 16:38:57,37.95663,-122.05282,Concord,CA,68.0,2020,5,16,Wednesday
A-6094957,2021-07-04 17:41:00,39.050071,-122.932059,Lakeport,CA,93.0,2021,7,17,Sunday
A-777354,2021-12-15 06:10:06,43.29425,-85.571617,Sand Lake,MI,45.0,2021,12,6,Wednesday
A-6661566,2020-12-08 20:13:00,30.667647,-88.049536,Mobile,AL,47.0,2020,12,20,Tuesday
A-407958,2017-04-30 00:30:13,34.121162,-118.22979,Los Angeles,CA,64.9,2017,4,0,Sunday
A-3047779,2018-01-05 06:57:12,39.836578,-84.895317,Richmond,IN,1.4,2018,1,6,Friday
A-3620910,2017-05-14 05:05:38,37.74816,-120.99555,Modesto,CA,48.9,2017,5,5,Sunday
A-85687,2016-08-01 20:12:47,33.68803,-117.910416,Costa Mesa,CA,72.0,2016,8,20,Monday
A-6014624,2021-10-13 11:30:00,43.087138,-77.629696,Rochester,NY,71.0,2021,10,11,Wednesday
A-7474389,2018-12-03 18:10:34,29.43638,-98.3905,San Antonio,TX,59.0,2018,12,18,Monday
A-4627716,2022-06-11 04:55:30,38.211937,-122.14451499999998,Fairfield,CA,57.0,2022,6,4,Saturday
A-3846883,2023-02-08 13:45:00,34.123652,-118.341861,Los Angeles,CA,73.0,2023,2,13,Wednesday
A-2838230,2018-05-21 10:08:05,48.789715,-122.486084,Bellingham,WA,55.0,2018,5,10,Monday
A-2526836,2018-10-18 16:21:53,35.81549099999999,-78.690849,Raleigh,NC,60.1,2018,10,16,Thursday
A-7058119,2020-06-25 22:32:45,41.91295,-87.93975,Elmhurst,IL,75.0,2020,6,22,Thursday
A-6006613,2021-07-08 13:37:00,38.456699,-107.358651,Gunnison,CO,83.0,2021,7,13,Thursday
A-1120379,2021-03-13 11:43:06,40.734463,-74.101959,Kearny,NJ,44.0,2021,3,11,Saturday
A-4221040,2022-06-22 11:55:00,47.78342,-122.19451399999998,Bothell,WA,59.0,2022,6,11,Wednesday
A-2354598,2019-01-23 16:27:48,45.069096,-93.277512,Minneapolis,MN,19.9,2019,1,16,Wednesday
A-7379016,2019-11-12 07:30:07,45.31142,-123.00055,Newberg,OR,43.0,2019,11,7,Tuesday
A-761936,2021-12-28 17:42:36,37.291718,-121.871628,San Jose,CA,47.0,2021,12,17,Tuesday
A-142976,2016-07-05 16:12:43,28.468769,-81.458549,Orlando,FL,93.9,2016,7,16,Tuesday
A-640379,2022-04-22 18:23:15,39.707844,-104.99691,Denver,CO,71.0,2022,4,18,Friday
A-356496,2017-03-08 09:48:21,25.812199,-80.20585600000003,Miami,FL,77.0,2017,3,9,Wednesday
A-7432113,2019-03-25 00:36:11,26.553686,-81.8716,Fort Myers,FL,68.0,2019,3,0,Monday
A-5742411,2021-12-03 16:07:33,25.747661,-80.287244,Miami,FL,78.0,2021,12,16,Friday
A-3345769,2017-07-27 14:12:07,33.399696,-112.01918,Phoenix,AZ,106.0,2017,7,14,Thursday
A-2892893,2018-04-18 17:44:19,26.146746,-80.341705,Fort Lauderdale,FL,79.0,2018,4,17,Wednesday
A-7419225,2019-09-14 16:45:00,37.326672,-121.881692,San Jose,CA,82.0,2019,9,16,Saturday
A-4112139,2022-11-08 06:21:00,35.647638,-81.290964,Newton,NC,58.0,2022,11,6,Tuesday
A-7157477,2020-04-06 13:40:47,40.05049,-74.19667,Lakewood,NJ,58.0,2020,4,13,Monday
A-5877918,2021-10-27 16:35:01,34.048628,-118.435841,Los Angeles,CA,72.0,2021,10,16,Wednesday
A-1172390,2021-02-01 18:12:07,33.5452,-86.759392,Birmingham,AL,38.0,2021,2,18,Monday
A-7623475,2018-02-22 16:10:01,35.223569,-80.72505,Charlotte,NC,78.8,2018,2,16,Thursday
A-7650827,2017-12-20 18:52:04,25.913015,-80.210059,Miami,FL,72.0,2017,12,18,Wednesday
A-3109926,2017-12-06 13:14:03,28.198145,-82.33045200000002,Wesley Chapel,FL,82.8,2017,12,13,Wednesday
A-5244157,2022-02-15 17:06:00,39.507012,-106.202937,Frisco,CO,32.0,2022,2,17,Tuesday
A-3562608,2017-02-10 08:27:03,32.263923,-90.209603,Jackson,MS,48.9,2017,2,8,Friday
A-2308704,2019-02-26 16:51:49,34.266987,-118.443596,San Fernando,CA,62.6,2019,2,16,Tuesday
A-3212521,2017-11-28 08:43:27,34.025314,-118.192299,Los Angeles,CA,62.1,2017,11,8,Tuesday
A-7325978,2019-12-22 20:03:00,35.012021000000004,-117.916915,Edwards,CA,49.0,2019,12,20,Sunday
A-2508056,2018-10-09 18:16:10,31.243963,-92.430321,Alexandria,LA,77.0,2018,10,18,Tuesday
A-3877882,2022-05-31 07:45:36,35.768296,-78.72959399999998,Raleigh,NC,73.0,2022,5,7,Tuesday
A-2137350,2019-05-01 09:55:44,33.697605,-117.940102,Fountain Valley,CA,64.0,2019,5,9,Wednesday
A-3283268,2017-09-03 14:54:30,42.04828300000001,-88.27433,Elgin,IL,81.0,2017,9,14,Sunday
A-6465230,2021-02-06 23:51:11,39.40441,-77.349633,Frederick,MD,32.0,2021,2,23,Saturday
A-5862353,2021-07-07 12:18:00,38.654799,-77.286262,Woodbridge,VA,92.0,2021,7,12,Wednesday
A-865672,2021-10-12 09:09:30,35.133209,-80.712059,Matthews,NC,67.0,2021,10,9,Tuesday
A-7062535,2020-06-26 17:34:00,34.19871,-117.417414,San Bernardino,CA,91.0,2020,6,17,Friday
A-6156500,2021-08-31 14:22:00,38.597991,-121.401549,Sacramento,CA,88.0,2021,8,14,Tuesday
A-7209528,2020-03-03 03:48:00,37.79228300000001,-121.30066,Lathrop,CA,43.0,2020,3,3,Tuesday
A-7700532,2017-08-25 11:59:56,40.43545,-74.2533,Matawan,NJ,75.6,2017,8,11,Friday
A-3226837,2017-10-05 07:58:47,35.145859,-89.964355,Memphis,TN,69.1,2017,10,7,Thursday
A-3427446,2016-12-24 14:33:47,29.896609,-95.54948,Houston,TX,80.1,2016,12,14,Saturday
A-3357514,2017-08-04 07:55:13,41.263264,-96.062111,Omaha,NE,60.8,2017,8,7,Friday
A-6930802,2020-12-26 08:36:40,32.794331,-96.814796,Dallas,TX,43.0,2020,12,8,Saturday
A-159458,2016-07-21 06:01:38,33.743267,-84.368134,Atlanta,GA,75.0,2016,7,6,Thursday
A-6619333,2020-11-27 08:17:53,35.472203,-106.299451,Santo Domingo Pueblo,NM,32.0,2020,11,8,Friday
A-3768298,2022-02-19 15:12:00,28.47689,-81.45130999999998,Orlando,FL,77.0,2022,2,15,Saturday
A-5887338,2021-05-19 06:48:30,34.023658000000005,-117.749425,Pomona,CA,54.0,2021,5,6,Wednesday
A-7275860,2020-02-25 09:41:00,34.172117,-118.46771,Van Nuys,CA,75.0,2020,2,9,Tuesday
A-6975698,2020-10-15 18:04:41,40.273357,-111.717041,Orem,UT,55.0,2020,10,18,Thursday
A-2949812,2018-03-16 21:36:58,28.568739,-81.22393000000002,Orlando,FL,62.1,2018,3,21,Friday
A-2329287,2019-01-10 16:57:47,45.10656,-93.188057,Saint Paul,MN,24.8,2019,1,16,Thursday
A-496275,2017-07-21 15:29:39,34.521053,-117.996803,Littlerock,CA,95.0,2017,7,15,Friday
A-1552009,2020-04-10 16:30:25,38.886608,-121.216782,Newcastle,CA,64.0,2020,4,16,Friday
A-3580367,2017-03-15 16:31:53,39.2653,-84.43965,Cincinnati,OH,30.9,2017,3,16,Wednesday
A-5600230,2021-10-05 01:48:00,32.648071,-117.061543,Chula Vista,CA,,2021,10,1,Tuesday
A-1372651,2020-09-03 08:23:02,39.067638,-94.560265,Kansas City,MO,71.0,2020,9,8,Thursday
A-169912,2017-01-20 08:42:55,41.784706,-88.183044,Naperville,IL,39.2,2017,1,8,Friday
A-5622277,2021-05-30 11:49:30,33.949092,-118.279467,Los Angeles,CA,64.0,2021,5,11,Sunday
A-2394611,2018-12-13 09:53:12,38.899109,-77.073647,Arlington,VA,43.0,2018,12,9,Thursday
A-629276,2022-05-03 22:15:56,33.92371,-118.269577,Los Angeles,CA,62.0,2022,5,22,Tuesday
A-3261,2016-07-15 21:49:49,37.605721,-120.993546,Modesto,CA,82.9,2016,7,21,Friday
A-836075,2021-11-03 10:25:10,28.53042,-82.409348,Brooksville,FL,74.0,2021,11,10,Wednesday
A-1240051,2020-12-07 06:36:21,35.157764,-89.878174,Memphis,TN,37.0,2020,12,6,Monday
A-4738956,2022-04-14 15:37:37,29.735752,-95.626742,Houston,TX,84.0,2022,4,15,Thursday
A-5508239,2021-12-17 12:01:11,37.016317,-76.327444,Hampton,VA,67.0,2021,12,12,Friday
A-3597327,2017-04-05 17:57:25,33.41083,-86.80263000000002,Birmingham,AL,82.9,2017,4,17,Wednesday
A-741615,2022-01-19 21:01:39,34.713306,-86.670952,Huntsville,AL,55.0,2022,1,21,Wednesday
A-234518,2017-01-06 14:19:50,39.31031,-76.470978,Essex,MD,32.0,2017,1,14,Friday
A-4701003,2022-12-16 14:38:09,36.118678,-86.80140300000002,Nashville,TN,48.0,2022,12,14,Friday
A-2525540,2018-10-17 18:28:37,37.88554,-122.055344,Walnut Creek,CA,69.1,2018,10,18,Wednesday
A-1145464,2021-02-19 06:44:42,43.060799,-76.56264499999997,Weedsport,NY,22.0,2021,2,6,Friday
A-4709494,2022-03-24 14:45:50,35.02538,-85.373001,Chattanooga,TN,64.0,2022,3,14,Thursday
A-707096,2022-02-17 06:47:49,26.604059000000003,-81.713409,Lehigh Acres,FL,68.0,2022,2,6,Thursday
A-117256,2016-12-08 12:57:19,28.849207,-82.37455,Inverness,FL,66.2,2016,12,12,Thursday
A-5396875,2022-02-10 15:37:00,33.636166,-112.115807,Phoenix,AZ,78.0,2022,2,15,Thursday
A-6581336,2020-11-07 16:20:44,40.841646,-73.88835999999998,Bronx,NY,75.0,2020,11,16,Saturday
A-5906860,2021-12-11 01:46:46,36.17279648763574,-86.68894171673445,Nashville,TN,73.0,2021,12,1,Saturday
A-7731377,2019-05-01 10:33:13,25.83548,-80.20618,Miami,FL,81.0,2019,5,10,Wednesday
A-3762749,2022-02-05 13:42:17,29.974676,-90.06684,New Orleans,LA,49.0,2022,2,13,Saturday
A-6526439,2021-02-12 15:28:07,41.148997,-73.411289,Norwalk,CT,31.0,2021,2,15,Friday
A-6249391,2021-05-27 14:59:34,33.91642,-118.288393,Gardena,CA,67.0,2021,5,14,Thursday
A-488073,2017-06-23 10:19:22,29.776478000000004,-95.427795,Houston,TX,87.8,2017,6,10,Friday
A-1725087,2019-12-18 08:22:36,29.772417,-95.366013,Houston,TX,37.0,2019,12,8,Wednesday
A-4810397,2022-06-27 14:20:00,34.822505,-118.945108,Frazier Park,CA,92.0,2022,6,14,Monday
A-3602762,2017-04-26 03:32:48,43.01055,-83.67031,Flint,MI,57.0,2017,4,3,Wednesday
A-878010,2021-09-30 07:36:50,45.129871,-93.390007,Minneapolis,MN,59.0,2021,9,7,Thursday
A-1391906,2020-07-20 17:26:16,42.087631,-70.924263,Whitman,MA,93.0,2020,7,17,Monday
A-3467218,2016-11-04 06:23:31,43.44462,-88.75161999999997,Juneau,WI,33.3,2016,11,6,Friday
A-3090471,2018-01-27 14:46:46,35.834454,-78.855354,Morrisville,NC,64.0,2018,1,14,Saturday
A-5760216,2021-11-12 15:55:50,37.556179,-77.410085,Richmond,VA,69.0,2021,11,15,Friday
A-3191005,2017-11-17 14:45:02,40.67942,-74.00359300000002,Brooklyn,NY,53.6,2017,11,14,Friday
A-7397701,2019-09-25 08:04:00,37.98771,-121.750948,Antioch,CA,71.0,2019,9,8,Wednesday
A-591150,2022-06-16 18:50:11,42.321537,-71.053772,Dorchester,MA,70.0,2022,6,18,Thursday
A-1759448,2019-10-17 09:28:41,42.40873,-83.079613,Highland Park,MI,45.0,2019,10,9,Thursday
A-1950514,2019-07-03 08:24:58,47.701519,-122.334915,Seattle,WA,59.0,2019,7,8,Wednesday
A-7055439,2020-06-24 18:51:46,38.61133,-90.20414,Saint Louis,MO,79.0,2020,6,18,Wednesday
A-5977054,2021-08-04 14:30:00,33.06173443778485,-117.1243965620178,Escondido,CA,72.0,2021,8,14,Wednesday
A-7493294,2018-12-31 18:00:49,37.81825300000001,-104.82881,Rye,CO,,2018,12,18,Monday
A-381491,2017-03-11 16:03:45,38.954506,-77.193832,Mc Lean,VA,39.0,2017,3,16,Saturday
A-2848203,2018-05-25 11:51:39,32.473064,-93.837517,Shreveport,LA,89.1,2018,5,11,Friday
A-1637736,2020-02-08 09:27:12,36.07283,-120.102417,Huron,CA,53.0,2020,2,9,Saturday
A-2843751,2018-05-24 16:17:24,42.741604,-71.140938,Methuen,MA,71.1,2018,5,16,Thursday
A-7268994,2020-02-19 17:39:51,29.96737000000001,-90.02069,New Orleans,LA,67.0,2020,2,17,Wednesday
A-5870028,2021-04-16 05:08:00,34.065353,-118.46027,Los Angeles,CA,53.0,2021,4,5,Friday
A-6321685,2021-06-20 03:32:30,33.685380220252576,-117.76559472027893,Irvine,CA,65.0,2021,6,3,Sunday
A-7234598,2020-01-23 08:05:36,38.903405,-77.0907,Arlington,VA,29.0,2020,1,8,Thursday
A-2101379,2019-05-14 11:48:30,30.278959000000004,-97.73217,Austin,TX,79.0,2019,5,11,Tuesday
